gene_idx,U,pval,mean_late,mean_control,log1p_diff,n_late,n_control,gene,pval_adj,significant
2467,39343476.5,4.105049444161993e-46,0.07662112669700745,0.15139695630520805,-0.0747758296082006,15298,5509,Insm2,1.7680803511469375e-45,False
1532,47545310.5,5.1177928291574555e-46,1.7225344596820558,1.7123340868432284,0.010200372838827354,15298,5509,Cd24a,2.2008118534191257e-45,False
756,37172344.5,5.6038096837616894e-46,0.5112386086581465,0.7088723952311043,-0.19763378657295783,15298,5509,Ugcg,2.40603131634038e-45,True
2284,36875802.0,8.039495589412884e-46,0.7943134186090762,1.0314739046068642,-0.23716048599778794,15298,5509,Rbfox3,3.4463981876244884e-45,True
381,44520642.0,1.294294050756204e-45,0.06487588139928711,0.021192791423721317,0.043683089975565796,15298,5509,Procr,5.53974057718031e-45,False
2123,37193934.0,1.6391100602561124e-45,0.5179476439909859,0.7414467357222129,-0.22349909173122695,15298,5509,Slc36a1,7.004634398125731e-45,True
388,38097297.5,1.693449859839599e-45,0.2581626872405728,0.4193934779593639,-0.1612307907187911,15298,5509,Ptprt,7.225562194479413e-45,True
538,37430726.5,1.8312928028532505e-45,0.4381049438792019,0.664703787168473,-0.2265988432892711,15298,5509,Gnb4,7.801535538634953e-45,True
928,45550327.5,2.0834927290981298e-45,0.15552660125476794,0.09847725808685152,0.05704934316791642,15298,5509,Cckar,8.86213470308458e-45,False
585,37558501.5,2.6286352441432257e-45,0.3424209445972219,0.5108917358449802,-0.16847079124775827,15298,5509,Shc1,1.1163536324117582e-44,True
620,37816654.0,2.663618702058642e-45,0.2991772312954649,0.46007269501064935,-0.16089546371518443,15298,5509,Igsf3,1.1294569225008352e-44,True
1536,38845899.5,2.7829154480915874e-45,0.12006026664462587,0.2161276732635776,-0.09606740661895173,15298,5509,Bves,1.1782157508561133e-44,False
2140,36865343.0,4.197474263135945e-45,0.9949215212622311,1.283689782096062,-0.2887682608338309,15298,5509,Pirt,1.7743573585281006e-44,True
916,37503712.5,4.660989103861456e-45,0.3319230519898342,0.5220367166245865,-0.19011366463475232,15298,5509,Lap3,1.9672538887439944e-44,True
1310,45131419.5,6.002644617325445e-45,0.11903962125514003,0.050965078659983246,0.06807454259515679,15298,5509,2200002D01Rik,2.5296198811071023e-44,False
1460,40037704.5,8.68190004219995e-45,0.03448314399714266,0.08439622867727561,-0.04991308468013295,15298,5509,Plpp4,3.6530764023718246e-44,False
1391,36870885.0,1.0219816880438151e-44,1.0208872925445436,1.3076838979684702,-0.2867966054239266,15298,5509,Nmb,4.293578981259346e-44,True
1784,37325040.5,1.663638322435775e-44,0.4768059784432663,0.8150222709919005,-0.3382162925486342,15298,5509,Synpr,6.978605539665405e-44,True
1020,44421976.5,2.1748215551233e-44,0.06870045011651191,0.021989914661197787,0.04671053545531412,15298,5509,Adgrd1,9.108938672683347e-44,False
2485,40137447.5,2.2856573670720683e-44,0.03064778877599357,0.0751519904998626,-0.04450420172386903,15298,5509,Ngb,9.558521252205056e-44,False
2878,38745660.5,2.4137093835547516e-44,0.12335013518377473,0.22933640761085952,-0.10598627242708479,15298,5509,A730017C20Rik,1.007861857102633e-43,True
2919,38472211.5,2.644637502120634e-44,0.1448163064054862,0.22367821738512697,-0.07886191097964076,15298,5509,Gm20417,1.102604202484746e-43,False
1494,40513121.0,3.993481804238218e-44,0.017631393228726498,0.05584448533153079,-0.03821309210280429,15298,5509,Phlda2,1.6624311620382838e-43,False
